43.519897,1.506032,31T 379260 4819635,26.894336
43.519878,1.506047,31T 379261 4819633,26.896736
43.519860,1.506062,31T 379262 4819631,26.899136
43.519842,1.506076,31T 379264 4819629,26.901349
43.519824,1.506091,31T 379265 4819627,26.903749
43.519805,1.506106,31T 379266 4819625,26.906149
43.519787,1.506122,31T 379267 4819623,26.908549
43.519768,1.506137,31T 379268 4819621,26.910949
43.519751,1.506152,31T 379270 4819619,26.913200
43.519733,1.506168,31T 379271 4819617,26.915600
43.519715,1.506184,31T 379272 4819615,26.918000
43.519697,1.506200,31T 379273 4819613,26.920400
43.519680,1.506214,31T 379274 4819611,26.922572
43.519663,1.506231,31T 379276 4819609,26.924972
43.519645,1.506248,31T 379277 4819607,26.927372
43.519627,1.506265,31T 379278 4819605,26.929772
43.519610,1.506282,31T 379280 4819603,26.932172
43.519591,1.506296,31T 379281 4819601,26.934493
43.519572,1.506310,31T 379282 4819599,26.936893
43.519553,1.506324,31T 379283 4819597,26.939293
43.519534,1.506337,31T 379284 4819594,26.941636
43.519514,1.506345,31T 379285 4819592,26.944036
43.519493,1.506353,31T 379285 4819590,26.946437
43.519473,1.506361,31T 379286 4819588,26.948741
43.519452,1.506367,31T 379286 4819585,26.951141
43.519431,1.506372,31T 379287 4819583,26.953541
43.519409,1.506378,31T 379287 4819581,26.955942
43.519389,1.506382,31T 379287 4819578,26.958288
43.519367,1.506381,31T 379287 4819576,26.960688
43.519345,1.506381,31T 379287 4819573,26.963088
43.519324,1.506380,31T 379287 4819571,26.965488
43.519303,1.506378,31T 379287 4819569,26.967788
43.519282,1.506373,31T 379286 4819566,26.970188
43.519261,1.506368,31T 379286 4819564,26.972588
43.519240,1.506363,31T 379286 4819562,26.974988
43.519219,1.506358,31T 379285 4819559,26.977349
43.519197,1.506354,31T 379285 4819557,26.979749
43.519176,1.506351,31T 379284 4819555,26.982149
43.519154,1.506347,31T 379284 4819552,26.984549
43.519133,1.506343,31T 379284 4819550,26.986949
43.519114,1.506335,31T 379283 4819548,26.989226
43.519094,1.506324,31T 379282 4819546,26.991626
43.519074,1.506312,31T 379281 4819543,26.994026
43.519054,1.506301,31T 379280 4819541,26.996427
43.519034,1.506288,31T 379279 4819539,26.998845
43.519015,1.506273,31T 379278 4819537,27.001245
43.518997,1.506258,31T 379277 4819535,27.003645
43.518978,1.506243,31T 379275 4819533,27.006046
43.518960,1.506228,31T 379274 4819531,27.008441
43.518943,1.506209,31T 379272 4819529,27.010841
43.518927,1.506189,31T 379271 4819527,27.013241
43.518910,1.506170,31T 379269 4819525,27.015641
43.518894,1.506151,31T 379268 4819524,27.018041
43.518880,1.506130,31T 379266 4819522,27.020328
43.518869,1.506104,31T 379264 4819521,27.022728
43.518859,1.506079,31T 379262 4819520,27.025128
43.518848,1.506053,31T 379260 4819519,27.027528
43.518837,1.506027,31T 379258 4819517,27.029928
43.518829,1.506000,31T 379255 4819517,27.032306
43.518821,1.505972,31T 379253 4819516,27.034706
43.518813,1.505944,31T 379251 4819515,27.037107
43.518806,1.505917,31T 379249 4819514,27.039507
43.518797,1.505891,31T 379247 4819513,27.041795
43.518783,1.505868,31T 379245 4819512,27.044196
43.518770,1.505844,31T 379243 4819510,27.046596
43.518757,1.505821,31T 379241 4819509,27.048996
43.518744,1.505797,31T 379239 4819507,27.051396
43.518733,1.505772,31T 379237 4819506,27.053713
43.518723,1.505746,31T 379235 4819505,27.056113
43.518713,1.505720,31T 379233 4819504,27.058513
43.518703,1.505694,31T 379230 4819503,27.060913
43.518693,1.505669,31T 379228 4819502,27.063188
43.518681,1.505644,31T 379226 4819501,27.065588
43.518670,1.505619,31T 379224 4819500,27.067988
43.518658,1.505594,31T 379222 4819498,27.070388
43.518647,1.505569,31T 379220 4819497,27.072789
43.518636,1.505545,31T 379218 4819496,27.075039
43.518624,1.505520,31T 379216 4819495,27.077440
43.518613,1.505495,31T 379214 4819493,27.079840
43.518601,1.505470,31T 379212 4819492,27.082240
43.518590,1.505445,31T 379210 4819491,27.084640
43.518578,1.505419,31T 379208 4819490,27.087040
43.518565,1.505400,31T 379206 4819488,27.089186
43.518550,1.505378,31T 379205 4819487,27.091586
43.518535,1.505357,31T 379203 4819485,27.093986
43.518521,1.505335,31T 379201 4819483,27.096386
43.518506,1.505314,31T 379199 4819482,27.098786
43.518490,1.505293,31T 379198 4819480,27.101208
43.518474,1.505273,31T 379196 4819478,27.103609
43.518459,1.505252,31T 379194 4819477,27.106009
43.518443,1.505232,31T 379193 4819475,27.108409
43.518427,1.505212,31T 379191 4819473,27.110809
43.518413,1.505191,31T 379189 4819472,27.113062
43.518399,1.505168,31T 379187 4819470,27.115462
43.518385,1.505146,31T 379185 4819469,27.117862
43.518371,1.505123,31T 379184 4819467,27.120262
43.518357,1.505101,31T 379182 4819466,27.122662
43.518349,1.505077,31T 379180 4819465,27.124833
43.518339,1.505050,31T 379178 4819464,27.127233
43.518330,1.505023,31T 379175 4819463,27.129633
43.518321,1.504996,31T 379173 4819462,27.132033
43.518311,1.504970,31T 379171 4819461,27.134433
