43.514379,1.420714,1970/01/01 00:13:26,0,48.0,9.247018
43.514647,1.420206,1970/01/01 00:13:31,0,36.5,9.297689
43.515024,1.419860,1970/01/01 00:13:35,0,45.4,9.348102
43.515358,1.419397,1970/01/01 00:13:39,0,47.4,9.400786
43.515577,1.418811,1970/01/01 00:13:43,0,47.9,9.454015
43.515737,1.418211,1970/01/01 00:13:48,0,37.1,9.505592
43.515915,1.417619,1970/01/01 00:13:53,0,37.3,9.557402
43.515667,1.417072,1970/01/01 00:14:10,0,11.0,9.609495
43.515216,1.416939,1970/01/01 00:14:13,0,61.6,9.660791
43.514739,1.416777,1970/01/01 00:14:16,0,65.7,9.715520
43.514273,1.416635,1970/01/01 00:14:19,0,63.8,9.768694
43.513794,1.416492,1970/01/01 00:14:22,0,65.4,9.823170
43.513350,1.416353,1970/01/01 00:14:25,0,60.9,9.873935
43.512884,1.416192,1970/01/01 00:14:28,0,64.1,9.927324
43.512432,1.416054,1970/01/01 00:14:31,0,61.9,9.978910
43.511979,1.415937,1970/01/01 00:14:34,0,61.5,10.030198
43.511525,1.415805,1970/01/01 00:14:37,0,62.0,10.081849
43.511065,1.415669,1970/01/01 00:14:40,0,62.8,10.134220
43.510605,1.415540,1970/01/01 00:14:43,0,62.8,10.186523
43.510140,1.415419,1970/01/01 00:14:46,0,63.2,10.239169
43.509661,1.415285,1970/01/01 00:14:49,0,65.3,10.293577
43.509185,1.415139,1970/01/01 00:14:52,0,65.1,10.347844
43.508717,1.414992,1970/01/01 00:14:55,0,64.2,10.401312
43.508253,1.414840,1970/01/01 00:14:58,0,63.7,10.454367
43.507785,1.414701,1970/01/01 00:15:02,0,48.0,10.507677
43.507358,1.414457,1970/01/01 00:15:05,0,61.7,10.559088
43.507054,1.413942,1970/01/01 00:15:09,0,48.3,10.612764
43.506790,1.413396,1970/01/01 00:15:13,0,47.6,10.665672
43.506385,1.413036,1970/01/01 00:15:17,0,48.3,10.719381
43.505951,1.412791,1970/01/01 00:15:21,0,47.0,10.771565
43.505495,1.412589,1970/01/01 00:15:25,0,48.0,10.824903
